Pickup Date,Pickup Day,Pickup Time,Pickup Location,Vehicle
18-08-2014,Monday,6:47:00 PM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
18-08-2014,Monday,6:47:00 PM,"9 fordham hill 2400 Sedgwick Ave Jerome, BX",Diplo
18-08-2014,Monday,6:47:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Carmel
18-08-2014,Monday,6:47:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
18-08-2014,Monday,6:47:00 PM,delivery 347 862-5515 45 Wadsworth Ter NYC,Skyline
18-08-2014,Monday,6:47:00 PM,"escuela se Grand Concourse Jerome, BX",Diplo
18-08-2014,Monday,6:47:00 PM,post office 90   Vermilyea Ave NYC,Prestige
18-08-2014,Monday,6:47:00 PM,POST OFFICE NW W 204 St NYC,Skyline
18-08-2014,Monday,6:47:00 PM,salida 132st 1960 Park Ave NYC,Diplo
18-08-2014,Monday,6:47:00 PM,target frente 40   W 225 St NYC,Skyline
18-08-2014,Monday,6:47:00 PM,target frente 40 W 225 St NYC,Diplo
18-08-2014,Monday,6:47:00 PM,"uhaul 230 W 230th St Kingsbridge, BX",Carmel
18-08-2014,Monday,6:48:00 PM," 1000 Tinton Ave Morrisania, BX",Skyline
18-08-2014,Monday,6:48:00 PM,"LA AGUILITA NW Ogden Ave High Bridge, BX",Diplo
18-08-2014,Monday,6:48:00 PM,"minivan 2092 Valentine Ave Tremont, BX",Diplo
18-08-2014,Monday,6:48:00 PM,"salida 229th st 2840 Bailey Ave Kingsbridge, BX",Diplo
18-08-2014,Monday,6:48:00 PM,"salon nw   Jerome Ave Jerome, BX",First Class
18-08-2014,Monday,6:48:00 PM,target arriba 40  W 225 St NYC,Diplo
18-08-2014,Monday,6:49:00 PM,"esquina ne   Webster Ave Tremont, BX",Diplo
18-08-2014,Monday,6:49:00 PM,"Good 2 go 1894 Eastchester Rd Morris Park, BX",First Class
18-08-2014,Monday,6:49:00 PM,"la bodega .. 2236 Grand Concourse Tremont, BX",First Class
18-08-2014,Monday,6:49:00 PM,"parqueo ne E 180th St Tremont, BX",Diplo
18-08-2014,Monday,6:49:00 PM,SALON 503 West 181 St NYC,Carmel
18-08-2014,Monday,6:49:00 PM,storage  10 Ave NYC,First Class
19-08-2014,Tuesday,6:49:00 PM, 1 GOOD EVENING & GOD BLESS YOU ALL! Bronx,Prestige
19-08-2014,Tuesday,6:49:00 PM,"8 fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline
19-08-2014,Tuesday,6:49:00 PM,main 5141 Broadway NYC,Skyline
19-08-2014,Tuesday,6:49:00 PM,salida 213st 5008   Broadway NYC,Skyline
19-08-2014,Tuesday,6:50:00 PM,"  E 156th St Cortlandt, BX",Diplo
19-08-2014,Tuesday,6:50:00 PM," 1001 E Gun Hill Rd Baychester, BX",Prestige
19-08-2014,Tuesday,6:50:00 PM,55 Westwood Cir East Hills,Skyline
19-08-2014,Tuesday,6:50:00 PM,"7 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Diplo
19-08-2014,Tuesday,6:50:00 PM,"BASE 170 W Fordham Rd Jerome, BX",American
19-08-2014,Tuesday,6:50:00 PM,"BASE 170 W Fordham Rd Jerome, BX",First Class
19-08-2014,Tuesday,6:50:00 PM,"king hALL 2501 Jerome Ave Jerome, BX",Diplo
19-08-2014,Tuesday,6:50:00 PM,"minivannn 4575 Park Ave Fordham, BX",Skyline
19-08-2014,Tuesday,6:50:00 PM,POR RIVERSIDE 134 3333   Broadway NYC,Diplo
19-08-2014,Tuesday,6:50:00 PM,salida por la 100 st 280 Riverside Dr NYC,First Class
19-08-2014,Tuesday,6:50:00 PM,slim jim 68 West 228 St NYC,Skyline
19-08-2014,Tuesday,6:50:00 PM,"storage abajo del puente nw Cedar Ave Jerome, BX",Skyline
19-08-2014,Tuesday,6:50:00 PM,"targue parkeo 50 W 225th St Kingsbridge, BX",First Class
19-08-2014,Tuesday,6:50:00 PM,train nw Post Ave NYC,Prestige
19-08-2014,Tuesday,6:51:00 PM," 1001 E Gun Hill Rd Baychester, BX",First Class
19-08-2014,Tuesday,6:51:00 PM,"6 Fordham Hill Oval, Bronx, NY 10468 6 Fordham Hill Oval Bronx",Diplo
19-08-2014,Tuesday,6:51:00 PM,"9 F H A 2400 Sedgwick Ave Jerome, BX",American
19-08-2014,Tuesday,6:51:00 PM,"BASE 170 W Fordham Rd Jerome, BX",American
19-08-2014,Tuesday,6:51:00 PM,"credit card 2244 Morris Ave Morris Heights, BX",First Class
19-08-2014,Tuesday,6:51:00 PM,"PRUEBAAA 268 W Fordham Rd Jerome, BX",Diplo
19-08-2014,Tuesday,6:51:00 PM,target arriba 40 W 225 St NYC,First Class
19-08-2014,Tuesday,6:51:00 PM,"targue 40 E 225th St Wakefield, BX",Carmel
19-08-2014,Tuesday,6:52:00 PM, 1  JUST CLICK 1 TIME ON THE CALL TO GET IT Bronx,Skyline
19-08-2014,Tuesday,6:52:00 PM," 1 Orchard Beach Rd City Island, BX",Diplo
19-08-2014,Tuesday,6:52:00 PM, 1000 Baychester Ave Bronx,American
19-08-2014,Tuesday,6:52:00 PM, 1000 Burke Ave Bronx,Skyline
19-08-2014,Tuesday,6:52:00 PM," 1010 Longwood Ave Foxhurst, BX",Skyline
19-08-2014,Tuesday,6:52:00 PM,"6 fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline
19-08-2014,Tuesday,6:52:00 PM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Skyline
19-08-2014,Tuesday,6:52:00 PM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Diplo
19-08-2014,Tuesday,6:52:00 PM,"9 FHA 2400 Sedgwick Ave Jerome, BX",Skyline
19-08-2014,Tuesday,6:52:00 PM,"9 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline
19-08-2014,Tuesday,6:52:00 PM,"BASE --- 170 W Fordham Rd Jerome, BX",Diplo
19-08-2014,Tuesday,6:52:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
19-08-2014,Tuesday,6:52:00 PM,"GAS STATION NE Jerome Ave Jerome, BX",First Class
19-08-2014,Tuesday,6:52:00 PM,"king hull 2501 Jerome Ave Jerome, BX",First Class
19-08-2014,Tuesday,6:52:00 PM,"main gate 2400 Sedgwick Ave Jerome, BX",First Class
19-08-2014,Tuesday,6:52:00 PM,"MUEBLERIA NE E Gun Hill Rd Williamsbridge, BX",Skyline
19-08-2014,Tuesday,6:52:00 PM,parthmark 420 W 207 St NYC,Skyline
19-08-2014,Tuesday,6:52:00 PM,por el frente 150 W 225 St NYC,American
19-08-2014,Tuesday,6:52:00 PM,post office nw Vermilyea Ave NYC,Diplo
19-08-2014,Tuesday,6:52:00 PM,starbuck caf 40 W 225 St NYC,Skyline
19-08-2014,Tuesday,6:52:00 PM,target 40 W 225 St NYC,Skyline
19-08-2014,Tuesday,6:52:00 PM,TRADE ND JONES NW   W 72 St NYC,Skyline
19-08-2014,Tuesday,6:52:00 PM,"train uptown se Grand Concourse Morrisania, BX",Carmel
19-08-2014,Tuesday,6:53:00 PM,"la coqueta salon 3302 3rd Ave Morrisania, BX",Carmel
20-08-2014,Wednesday,6:53:00 PM,"  Morris Ave Cortlandt, BX",Diplo
20-08-2014,Wednesday,6:53:00 PM, 100 Central Ave Staten Island,Skyline
20-08-2014,Wednesday,6:53:00 PM," 100 Erdman Pl Co-Op City, BX",Prestige
20-08-2014,Wednesday,6:53:00 PM,"718.294.4565 1759 Montgomery Ave Morris Heights, BX",Skyline
20-08-2014,Wednesday,6:53:00 PM,"9 fho 2400 Sedgwick Ave Jerome, BX",American
20-08-2014,Wednesday,6:53:00 PM,"BASE 170 W Fordham Rd Jerome, BX",First Class
20-08-2014,Wednesday,6:53:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
20-08-2014,Wednesday,6:53:00 PM,"MAIN 600 E 233rd St Wakefield, BX",Prestige
20-08-2014,Wednesday,6:53:00 PM,por el frente 150 W 225 St NYC,Skyline
20-08-2014,Wednesday,6:53:00 PM,salida 213 st 5008 Broadway NYC,Skyline
20-08-2014,Wednesday,6:53:00 PM,salon 4915 Broadway NYC,First Class
20-08-2014,Wednesday,6:54:00 PM,"KING HALL 2501 Jerome Ave Jerome, BX",American
20-08-2014,Wednesday,6:54:00 PM,"main GATE 2400 Sedgwick Ave Jerome, BX",Prestige
20-08-2014,Wednesday,6:54:00 PM,montefiore hospital 3425 Bainbridge Ave Bronx,Skyline
20-08-2014,Wednesday,6:54:00 PM,"sale por antin pl 768 Brady Ave Parkchester, BX",Skyline
20-08-2014,Wednesday,6:54:00 PM,salon la paloma 21 Sherman Ave NYC,American
20-08-2014,Wednesday,6:54:00 PM,slim jim red chrysler nw Bailey Ave Bronx,Diplo
20-08-2014,Wednesday,6:54:00 PM,starbuck coffee nw Fort Washington Ave NYC,Diplo
20-08-2014,Wednesday,6:54:00 PM,"storage 200 E 135th St Cortlandt, BX",Prestige
20-08-2014,Wednesday,6:54:00 PM,vacca lounge 416 W 203 St NYC,Prestige
20-08-2014,Wednesday,6:55:00 PM," 100 Carver Lp Co-Op City, BX",Prestige
20-08-2014,Wednesday,6:55:00 PM," 1020 Ave Saint John South Bronx, BX",Diplo
20-08-2014,Wednesday,6:55:00 PM,"5 f h a 2400 Sedgwick Ave Jerome, BX",Skyline
20-08-2014,Wednesday,6:55:00 PM,"6 fha  2400 Sedgwick Ave Jerome, BX",Prestige
20-08-2014,Wednesday,6:55:00 PM,"parkeo sw Edward L Grant Hwy High Bridge, BX",Prestige
20-08-2014,Wednesday,6:55:00 PM,Principal  5141 Broadway NYC,First Class
20-08-2014,Wednesday,6:55:00 PM,"PRUEBAAA 2297 Cedar Ave Jerome, BX",First Class
20-08-2014,Wednesday,6:55:00 PM,"sillohoute nw Broadway Kingsbridge, BX",Diplo
20-08-2014,Wednesday,6:55:00 PM,starbuck 40 W 225 St NYC,First Class
20-08-2014,Wednesday,6:55:00 PM,target arriba 40 W 225 St NYC,Skyline
20-08-2014,Wednesday,6:55:00 PM,"UHAUL OFICINA DE ALANTE 230 W 230th St Kingsbridge, BX",First Class
20-08-2014,Wednesday,6:56:00 PM,  que tiempo 295 a la llamada Bronx,First Class
20-08-2014,Wednesday,6:56:00 PM," 1 Sherwood Ter YONKERS, NY.",Diplo
20-08-2014,Wednesday,6:56:00 PM," 100 Dreiser Lp Co-Op City, BX",Diplo
20-08-2014,Wednesday,6:56:00 PM," 1000 Central Park Ave YONKERS, NY.",Diplo
20-08-2014,Wednesday,6:56:00 PM,"6 FORDHAM HIL 2400 Sedgwick Ave Jerome, BX",Diplo
20-08-2014,Wednesday,6:56:00 PM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Prestige
20-08-2014,Wednesday,6:56:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Carmel
20-08-2014,Wednesday,6:56:00 PM,"esquina ne  E 157th St Cortlandt, BX",Prestige
20-08-2014,Wednesday,6:56:00 PM,"minivan 235 E 196th St Fordham, BX",Skyline
20-08-2014,Wednesday,6:56:00 PM,"POR QUINBY 2045 Story Ave Clason Point, BX",American
20-08-2014,Wednesday,6:56:00 PM,"school 450 St Pauls Pl Morrisania, BX",First Class
20-08-2014,Wednesday,6:56:00 PM,squina nw W 145 St NYC,Skyline
20-08-2014,Wednesday,6:57:00 PM,"delivery 1278 Grand Concourse Morrisania, BX",First Class
21-08-2014,Thursday,6:57:00 PM," 1000 Anderson Ave High Bridge, BX",American
21-08-2014,Thursday,6:57:00 PM," 1000 Trinity Ave Morrisania, BX",Skyline
21-08-2014,Thursday,6:57:00 PM," 1001 Anderson Ave High Bridge, BX",First Class
21-08-2014,Thursday,6:57:00 PM,"5 FHA 2400 Sedgwick Ave Jerome, BX",Skyline
21-08-2014,Thursday,6:57:00 PM,"5 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Diplo
21-08-2014,Thursday,6:57:00 PM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Skyline
21-08-2014,Thursday,6:57:00 PM,"9 f h a 2400 Sedgwick Ave Jerome, BX",Skyline
21-08-2014,Thursday,6:57:00 PM,"9 F H A 2400 Sedgwick Ave Jerome, BX",American
21-08-2014,Thursday,6:57:00 PM,"BALLEYS  NW W 231st St Kingsbridge, BX",Skyline
21-08-2014,Thursday,6:57:00 PM,JFK G3 ,Prestige
21-08-2014,Thursday,6:57:00 PM,por el frente 150 W 225 St NYC,Diplo
21-08-2014,Thursday,6:57:00 PM,post office nw Vermilyea Ave NYC,Skyline
21-08-2014,Thursday,6:57:00 PM,salida por la 183 st 4300 Broadway NYC,Diplo
21-08-2014,Thursday,6:57:00 PM,target arriba 40 W 225 St NYC,Diplo
21-08-2014,Thursday,6:58:00 PM," 100 de Kruif Pl Co-Op City, BX",First Class
21-08-2014,Thursday,6:58:00 PM,"king hall 2501 Jerome Ave Jerome, BX",Skyline
21-08-2014,Thursday,6:58:00 PM,MILSTEEN PAVILLION 177 Fort Washington Ave NYC,Skyline
21-08-2014,Thursday,6:58:00 PM,"minivannn 4575 Park Ave Fordham, BX",Diplo
21-08-2014,Thursday,6:58:00 PM,"por el frente 150 W 225th St Kingsbridge, BX",Skyline
21-08-2014,Thursday,6:58:00 PM,post office nw Vermilyea Ave NYC,Diplo
21-08-2014,Thursday,6:58:00 PM,post office nw Vermilyea Ave NYC,First Class
21-08-2014,Thursday,6:58:00 PM,"salida x la 178 1940 Webster Ave Tremont, BX",Skyline
21-08-2014,Thursday,6:58:00 PM,SCHOOL 421 W 219 St NYC,First Class
21-08-2014,Thursday,6:58:00 PM,target 40 W 225 St NYC,Carmel
21-08-2014,Thursday,6:58:00 PM,TARGET FRENTE 40 W 225 St NYC,First Class
21-08-2014,Thursday,6:58:00 PM,target frente femenina 40 W 225 St NYC,Skyline
21-08-2014,Thursday,6:59:00 PM,"BASE  170 W Fordham Rd Jerome, BX",First Class
21-08-2014,Thursday,6:59:00 PM,FORDHAM HILL 2400  Sedgwick Ave Bronx,American
21-08-2014,Thursday,6:59:00 PM,LA BODEGA  2032 Madison Ave NYC,American
21-08-2014,Thursday,6:59:00 PM,"OMEGA COMUCATION 444 Gerard Ave Cortlandt, BX",First Class
21-08-2014,Thursday,6:59:00 PM,port authoroty ne Broadway NYC,First Class
21-08-2014,Thursday,6:59:00 PM,post office nw Vermilyea Ave NYC,First Class
21-08-2014,Thursday,6:59:00 PM,SCHOOL 421 W 219 St NYC,Diplo
21-08-2014,Thursday,6:59:00 PM,SCHOOL 421 W 219 St NYC,First Class
21-08-2014,Thursday,6:59:00 PM,school ne Broadway NYC,Skyline
21-08-2014,Thursday,6:59:00 PM,target parkin 40   W 225 St NYC,Skyline
21-08-2014,Thursday,7:00:00 PM, 1 GOOD EVENING & GOD BLESS YOU ALL! Bronx,Diplo
21-08-2014,Thursday,7:00:00 PM,555w W 59 St NYC,Prestige
21-08-2014,Thursday,7:00:00 PM,post office nw Vermilyea Ave NYC,First Class
21-08-2014,Thursday,7:00:00 PM,"ppprincipal 111 E 210th St Williamsbridge, BX",Carmel
22-08-2014,Friday,7:00:00 PM," 100 Alcott Pl Co-Op City, BX",Skyline
22-08-2014,Friday,7:00:00 PM," 100 Alcott Pl Co-Op City, BX",Prestige
22-08-2014,Friday,7:00:00 PM," 1038 Elder Ave Soundview, BX",Diplo
22-08-2014,Friday,7:00:00 PM,"55 OLD ROUTE 22 Armonk ,NY.",Skyline
22-08-2014,Friday,7:00:00 PM,55 Walker St Nyc,Skyline
22-08-2014,Friday,7:00:00 PM,550 3 Ave Nyc,Skyline
22-08-2014,Friday,7:00:00 PM,550 Madison Ave Nyc,American
22-08-2014,Friday,7:00:00 PM,"550 OLD TOWN RD  South Hampton, LI",Prestige
22-08-2014,Friday,7:00:00 PM,551 W 190 ST NYC,Skyline
22-08-2014,Friday,7:00:00 PM,551 W 190 ST NYC,Skyline
22-08-2014,Friday,7:00:00 PM,552 Riverside Dr NYC,Carmel
22-08-2014,Friday,7:00:00 PM,555 W 57 ST NYC,Skyline
22-08-2014,Friday,7:00:00 PM,556 3 AVE NYC,Diplo
22-08-2014,Friday,7:00:00 PM,556 3rd Avenue New York,Skyline
22-08-2014,Friday,7:00:00 PM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
22-08-2014,Friday,7:00:00 PM,"9 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Prestige
22-08-2014,Friday,7:00:00 PM,"minivan 1930 Grand Concourse Tremont, BX",Carmel
22-08-2014,Friday,7:00:00 PM,"parking 300 W Tremont Ave Morris Heights, BX",First Class
22-08-2014,Friday,7:00:00 PM,por el frente 150 W 225 St NYC,Diplo
22-08-2014,Friday,7:00:00 PM,por el frente 150 W 225 St NYC,First Class
22-08-2014,Friday,7:00:00 PM,post office ne Vermilyea Ave NYC,Prestige
22-08-2014,Friday,7:00:00 PM,post office nw Vermilyea Ave NYC,Skyline
22-08-2014,Friday,7:00:00 PM,salida vermilyea ave 560 Isham St NYC,Diplo
22-08-2014,Friday,7:00:00 PM,SILLOHOUTE NW W 234 NYC,Diplo
22-08-2014,Friday,7:00:00 PM,"storage  245 W Fordham Rd Jerome, BX",American
22-08-2014,Friday,7:00:00 PM,"storage  245 W Fordham Rd Jerome, BX",First Class
22-08-2014,Friday,7:00:00 PM,suv no cell 2296 Frederick Douglass Blvd NYC,Diplo
22-08-2014,Friday,7:01:00 PM, 1  GOOD EVENING & GOD BLESS YOU ALL! Bronx,Diplo
22-08-2014,Friday,7:01:00 PM," 1  Orchard Beach Rd City Island, BX",Diplo
22-08-2014,Friday,7:01:00 PM," 100 Carver Lp Co-Op City, BX",American
22-08-2014,Friday,7:01:00 PM," 100 E Mosholu Pkwy S Fordham, BX",Prestige
22-08-2014,Friday,7:01:00 PM, 100 East Fordham Rd Bronx,First Class
22-08-2014,Friday,7:01:00 PM,"413 Vann Circle, Dalton, GA, United States 413 Vann Cir Dalton",American
22-08-2014,Friday,7:01:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
22-08-2014,Friday,7:01:00 PM,post office nw Vermilyea Ave NYC,Diplo
22-08-2014,Friday,7:01:00 PM,"salida 164 st 1001 Grand Concourse Cortlandt, BX",First Class
22-08-2014,Friday,7:01:00 PM,"salida x la 178 1940 Webster Ave Tremont, BX",Skyline
22-08-2014,Friday,7:01:00 PM,SCHOOL 508 W 158 St NYC,Prestige
22-08-2014,Friday,7:01:00 PM,st. barnabas hospital 4482 3rd Ave Bronx,Diplo
22-08-2014,Friday,7:01:00 PM,"STORAGE 245 W Fordham Rd Jerome, BX",Carmel
22-08-2014,Friday,7:02:00 PM,"6 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline
22-08-2014,Friday,7:02:00 PM,"7 fordhamm hill 2400 Sedgwick Ave Jerome, BX",First Class
22-08-2014,Friday,7:02:00 PM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
22-08-2014,Friday,7:02:00 PM,"CON PERRITO 1170 Gerard Ave High Bridge, BX",Skyline
22-08-2014,Friday,7:02:00 PM,"motel 1440 Sheridan Expy Foxhurst, BX",First Class
22-08-2014,Friday,7:02:00 PM,post office nw Vermilyea Ave NYC,First Class
22-08-2014,Friday,7:02:00 PM,squina nw W 207 St NYC,First Class
22-08-2014,Friday,7:02:00 PM,"WEBTER 530 E 234th St Woodlawn, BX",First Class
22-08-2014,Friday,7:03:00 PM," 1001 E Gun Hill Rd Baychester, BX",Skyline
22-08-2014,Friday,7:03:00 PM,"BARBERIA GREÒA 2386 Davidson Ave Jerome, BX",Diplo
22-08-2014,Friday,7:03:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
22-08-2014,Friday,7:03:00 PM,"esquina nw   Willis Ave Mott Haven, BX",Skyline
22-08-2014,Friday,7:03:00 PM,"king hall 2501 Jerome Ave Jerome, BX",Diplo
22-08-2014,Friday,7:03:00 PM,"loundry 2618 Decatur Ave Fordham, BX",First Class
22-08-2014,Friday,7:03:00 PM,"MINIVAN 1  Orchard Beach Rd City Island, BX",Carmel
22-08-2014,Friday,7:03:00 PM,salida 213st 5008 Broadway NYC,Carmel
22-08-2014,Friday,7:03:00 PM,salon 2452 7 Ave NYC,Diplo
23-08-2014,Saturday,7:03:00 PM," 1001 E Gun Hill Rd Baychester, BX",First Class
23-08-2014,Saturday,7:03:00 PM,"parqueo 2724 Heath Ave Kingsbridge, BX",Diplo
23-08-2014,Saturday,7:03:00 PM,"pruebaaa 268 W Fordham Rd Jerome, BX",Diplo
23-08-2014,Saturday,7:04:00 PM, 1  GOOD EVENING & GOD BLESS YOU ALL! Bronx,Skyline
23-08-2014,Saturday,7:04:00 PM, 1 GOOD EVENING & GOD BLESS YOU ALL! Bronx,Prestige
23-08-2014,Saturday,7:04:00 PM,"8 f h a .. 2400 Sedgwick Ave Jerome, BX",First Class
23-08-2014,Saturday,7:04:00 PM,"prueba 2870 Webster Ave Fordham, BX",Prestige
23-08-2014,Saturday,7:04:00 PM,"pruebaababa 2297 Cedar Ave Jerome, BX",First Class
23-08-2014,Saturday,7:04:00 PM,salida 1 ave 415 E 102 St NYC,Skyline
23-08-2014,Saturday,7:05:00 PM," 1  Orchard Beach Rd City Island, BX",Skyline
23-08-2014,Saturday,7:05:00 PM, 1 BUENAS TARDES Y BENDICIONES A TODOS! Bronx,Skyline
23-08-2014,Saturday,7:05:00 PM," 100 Erskine Ave Co-Op City, BX",Diplo
23-08-2014,Saturday,7:05:00 PM," 100 Erskine Pl Co-Op City, BX",First Class
23-08-2014,Saturday,7:05:00 PM," 1020 Ave Saint John South Bronx, BX",First Class
23-08-2014,Saturday,7:05:00 PM,555 W 53 St Nyc,First Class
23-08-2014,Saturday,7:05:00 PM,"7 fordham hill 2400 Sedgwick Ave Jerome, BX",First Class
23-08-2014,Saturday,7:05:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
23-08-2014,Saturday,7:05:00 PM,LGA UA ,Skyline
23-08-2014,Saturday,7:05:00 PM,"por el parkeo 1940 Webster Ave Tremont, BX",Carmel
23-08-2014,Saturday,7:05:00 PM,salida 1 ave 415 E 102 St NYC,Prestige
23-08-2014,Saturday,7:05:00 PM,salida 212st 4996 Broadway NYC,American
23-08-2014,Saturday,7:05:00 PM,salida 217 st 75 Park Ter E NYC,Diplo
23-08-2014,Saturday,7:05:00 PM,school ne Broadway NYC,Diplo
23-08-2014,Saturday,7:05:00 PM,"stop nd shop nw   W 234th St Kingsbridge, BX",Diplo
23-08-2014,Saturday,7:05:00 PM,TARGET // PARKEO 40 W 225 St NYC,Prestige
23-08-2014,Saturday,7:05:00 PM,target 40 W 225 St NYC,First Class
23-08-2014,Saturday,7:05:00 PM,target 40 W 225 St NYC,First Class
23-08-2014,Saturday,7:05:00 PM,target en el frente 40   W 225 St NYC,Prestige
23-08-2014,Saturday,7:05:00 PM,target parking 40 W 225 St NYC,Carmel
23-08-2014,Saturday,7:05:00 PM,vacca lounge 416 W 203 St NYC,First Class
23-08-2014,Saturday,7:05:00 PM,"wallgreen nw Broadway Kingsbridge, BX",First Class
23-08-2014,Saturday,7:06:00 PM,   CONCORD 147 CORNER  Bronx,Skyline
23-08-2014,Saturday,7:06:00 PM," 1   Orchard Beach Rd City Island, BX",Diplo
23-08-2014,Saturday,7:06:00 PM," 1  Orchard Beach Rd City Island, BX",Prestige
23-08-2014,Saturday,7:06:00 PM, 1 GOOD EVENING & GOD BLESS YOU ALL! Bronx,First Class
23-08-2014,Saturday,7:06:00 PM," 1015 Longwood Ave Foxhurst, BX",Prestige
23-08-2014,Saturday,7:06:00 PM,"8 f h a .. 2400 Sedgwick Ave Jerome, BX",Diplo
23-08-2014,Saturday,7:06:00 PM,"PIO PIO REST NE Cypress Ave Mott Haven, BX",First Class
23-08-2014,Saturday,7:06:00 PM,"pioner 2042 Boston Rd Westfarms, BX",Skyline
23-08-2014,Saturday,7:06:00 PM,"pionner 2870 Webster Ave Fordham, BX",Carmel
23-08-2014,Saturday,7:06:00 PM,post office nw Vermilyea Ave NYC,First Class
23-08-2014,Saturday,7:06:00 PM,post office nw Vermilyea Ave NYC,Skyline
23-08-2014,Saturday,7:06:00 PM,"security 4513 Manhattan College Pkwy Riverdale, BX",American
23-08-2014,Saturday,7:06:00 PM,skina nw   Columbus Ave NYC,Skyline
23-08-2014,Saturday,7:06:00 PM,target arriba 40 W 225 St NYC,Skyline
23-08-2014,Saturday,7:07:00 PM, 1 GOOD EVENING & GOD BLESS YOU ALL! Bronx,Diplo
23-08-2014,Saturday,7:07:00 PM," 1000 Pelham Pkwy S Morris Park, BX",First Class
23-08-2014,Saturday,7:07:00 PM," 1027 Ave Saint John South Bronx, BX",Skyline
23-08-2014,Saturday,7:07:00 PM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",American
23-08-2014,Saturday,7:07:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
23-08-2014,Saturday,7:07:00 PM,"BASE 170 W Fordham Rd Jerome, BX",Carmel
23-08-2014,Saturday,7:07:00 PM,post office nw Vermilyea Ave NYC,Skyline
23-08-2014,Saturday,7:07:00 PM,radio shack 88 W 225 St NYC,Prestige
23-08-2014,Saturday,7:07:00 PM,"red lobster  5135 Xavier Dr YONKERS, NY.",Carmel
23-08-2014,Saturday,7:07:00 PM,salida 212st 4996 Broadway NYC,First Class
23-08-2014,Saturday,7:07:00 PM,starbucks coffee nw   Broadway NYC,Skyline
23-08-2014,Saturday,7:07:00 PM,tabaco & ron nw   10 Ave NYC,Prestige
23-08-2014,Saturday,7:08:00 PM, 1 GOOD EVENING & GOD BLESS YOU ALL! Bronx,American
23-08-2014,Saturday,7:08:00 PM," 1018 Longwood Ave Foxhurst, BX",Skyline
23-08-2014,Saturday,7:08:00 PM,"BASE  170 W Fordham Rd Jerome, BX",Diplo
23-08-2014,Saturday,7:08:00 PM,post office nw Vermilyea Ave NYC,Diplo
23-08-2014,Saturday,7:08:00 PM,post office nw Vermilyea Ave NYC,Carmel
23-08-2014,Saturday,7:08:00 PM,"salida 229th st 2840 Bailey Ave Kingsbridge, BX",American
23-08-2014,Saturday,7:09:00 PM,squina nw Isham St NYC,Diplo
24-08-2014,Sunday,7:09:00 PM," 1   E 198th St Jerome, BX",First Class
24-08-2014,Sunday,7:09:00 PM, 1 GOOD EVENING & GOD BLESS YOU ALL! Bronx,Skyline
24-08-2014,Sunday,7:09:00 PM, 1 RAV 4 -2007 FOR RENT 24 HOURS Bronx,Prestige
24-08-2014,Sunday,7:09:00 PM,"7 fha 2400 Sedgwick Ave Jerome, BX",Skyline
24-08-2014,Sunday,7:09:00 PM,"8 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
24-08-2014,Sunday,7:09:00 PM,"prueba 268 W Fordham Rd Jerome, BX",Skyline
24-08-2014,Sunday,7:09:00 PM,"quisquellana 1398 Grand Concourse Morrisania, BX",First Class
24-08-2014,Sunday,7:10:00 PM, 1 ESTAMOS TRABAJANDO PARA SERVIRLE MEJOR Bronx,First Class
24-08-2014,Sunday,7:10:00 PM, 1 GOOD EVENING & GOD BLESS YOU ALL! Bronx,First Class
24-08-2014,Sunday,7:10:00 PM," 100 E Mosholu Pkwy S Fordham, BX",Skyline
24-08-2014,Sunday,7:10:00 PM," 100 Erskine Pl Co-Op City, BX",Skyline
24-08-2014,Sunday,7:10:00 PM," 100 Erskine Pl Co-Op City, BX",Diplo
24-08-2014,Sunday,7:10:00 PM," 1000 Trinity Ave Morrisania, BX",Prestige
